"UnderAttack","_availability","_confidentiality","_integrity","tick"
"false","true","true","true",457.0
"false","true","true","true",457.0
"false","true","true","true",457.0
"false","true","true","true",457.0
"false","true","true","true",457.0
"false","true","true","true",457.0
"true","false","true","true",457.0
"false","true","true","true",457.0
"false","true","true","true",457.0
"false","true","true","true",457.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"true","false","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",458.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"true","false","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",459.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"true","false","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",460.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"true","false","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",461.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"true","false","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",462.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"true","false","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",463.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"true","false","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",464.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"true","false","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",465.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"true","false","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",466.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"true","false","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",467.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"true","false","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",468.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"true","false","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",469.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"true","false","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",470.0
"false","true","true","true",471.0
"false","true","true","true",471.0
"false","true","true","true",471.0
"false","true","true","true",471.0
"false","true","true","true",471.0
"false","true","true","true",471.0
"false","true","true","true",471.0
